"export-world data (NetLogo 5.2-RC3)"
"GAI CW Editior.nlogo"
"04/07/2015 16:33:03:669 +0100"

"RANDOM STATE"
"0 0 -1727483681 160 0.0 false 1951536476 -1856372421 -1739825592 -1127688705 1769276677 45028724 -91084114 -1808477570 -1037442819 -1254390767 1590262822 -125644892 -922919644 -121289161 -694196918 254653971 -1648118627 -1447384285 -1976838228 -1377513803 -52987590 -1108321471 491002020 250046090 -1808932389 847463467 -907800774 -533163173 1451263370 -2096744522 1056419046 425000012 -1564697121 -730203357 1010672087 587839806 1233218899 -427985093 1930575305 223927966 929411603 1466008983 524282368 1753994886 2047939806 1705501309 1710642592 35633465 424624565 -332795761 1157278139 -1658679493 176941488 -1568190096 -760333014 -857724191 -1836723554 1357173264 464513066 -765776119 52439030 163914673 -371763977 -1501651930 1374219452 -1291930096 -660993011 1479002486 1894314811 1931813756 1998387682 -566462056 238380683 872944241 35465171 1698288856 1047409087 1593976249 -1782683739 232478569 -497160849 -247436673 1225786024 426061830 -914859429 -1264081980 1017859289 1773372012 495840700 -1459812120 1342406215 -218928212 385109833 -782196205 -512017689 110365832 2052780023 -2115959609 -1448472621 1510754404 -1698403916 1513295352 1868982245 1542415102 1423428310 28088023 1411913024 -1019936433 -2096372913 -1434307636 218788054 1035518706 -1762871612 -346439496 1237090788 -1319910159 -244299909 1627431159 873453092 960874508 -912092293 -110651962 -2143454766 -663738175 1549366999 1564850831 1595989382 -399326762 -1031409408 -1646140492 1880274809 -259256905 -95638838 -2140986960 -2077180308 1294571171 595529336 1151697417 427183888 2081528789 -94175805 -2029905948 2095399504 -1129913180 -1527033990 1581130987 -1588750148 1560546616 651318321 389445363 -1477463575 -764673032 -1351160677 799686854 1330968861 372614308 77631104 292588657 646658384 -713938951 1024917302 1173969108 4115254 66688587 995991130 67602786 -1606446271 -461784048 -1543150534 -733438403 1898091060 1254811743 -792633726 -900453711 -1185074572 1294033097 -2072715384 303551933 829976804 -1698028210 -680308084 1966173737 -900091497 -433421858 1929227228 -1842593298 1111590210 -855975270 1562213591 -1998012949 2063716782 -1551440352 -143167220 -47127139 -56986539 -806495727 -118342149 -1284556059 -735374437 -560896483 1022231116 -778952299 -1985478764 1385632086 -1428587674 -58121432 -216540212 -17665475 -8493934 943004088 1945502405 -1992948465 -2083962455 -48684260 1530262441 1817882543 -1470138022 1103718112 -881167652 244499892 1892364891 601417749 133237681 1241167713 884964905 -1013226729 -155043471 -700613918 786899377 -2124964580 -1538600517 -627665712 -182442651 -1265025952 910115061 1599988454 -1354426429 -338441462 -1960940438 -2093648086 -1900326294 -546255465 -394962177 -1020139373 1162711849 1944814242 1897948271 1617637047 -94198957 -1425513593 1248462045 75455120 512712358 -1212450118 -235913750 -2044982282 -2053610922 1023466450 -1266686814 371959272 -703256624 -1082068607 2026934657 -1405560593 393520678 -197430572 525674964 1545233334 369573105 1117394161 1172456993 421434740 992573906 1831766882 869264120 335890372 1030587234 -1156969302 1319212691 -2096910222 1325007468 -1149671051 -1932220213 -524326459 1803947505 -1294677040 -72002357 -848040271 -1232184064 -1754800786 -1464839260 585873653 2122190665 -1423806360 -205245330 -594167061 1084012342 257294933 -624675830 445783095 1823929006 -983092234 -1191672127 -1505649477 -424302713 -6846578 398760014 -1530287382 1959751953 978925398 -1381358461 -1180092315 -562441932 1158203458 -1465031615 232685940 1493299405 -751573671 -1821182486 -1377835853 564294726 -398143906 707738860 1810879339 656460449 164154654 -1653201289 -633426013 951620049 -725939479 857118258 449856054 -1662420505 -834135683 -2079364880 783430800 1485892726 1037904966 143046979 -2045319290 382880057 -2112728717 40520082 1670449834 -2121201101 1735752494 229763922 875689571 844810023 926876570 1608547267 1428840429 -570090255 1190533462 -1207815427 1908211548 -1146634984 -281995881 608683195 -815229818 -523918238 950185859 1415159770 -672814947 -900711276 835420645 -1801279714 -1018504814 2006651351 -639613562 -1618537223 37099859 -324376264 -459231452 1690617119 1678655523 -98297907 -739179563 422988741 -108342074 437976315 -594364190 -1056456507 -1191454769 1823780178 -1115769524 -1110898404 -847554137 1754833158 -381020033 1364952639 1547007108 1297062286 -318454396 1046456533 -560316628 -948726260 -1813968334 1951239882 1990154840 586638398 413937910 1291359150 1057663945 923456146 304831160 1098057174 1617755351 -380959796 -1198681902 216537010 203377530 -1726637593 -198075408 -7947887 675859317 1547462456 620666120 2113379328 -1535561868 -1774487840 1635434542 -616486069 -1081237626 1517130522 -1534703741 -1179647393 -373664350 -414883458 -355970548 1612260202 610585137 -912537947 -179247375 -1688361310 -292628276 -128803538 1076992169 751763549 -1020048603 1292093165 -1607835391 254949991 -1223555737 1820380179 -398696920 1250766381 -724602929 2073659408 -97094040 156542693 -1744297855 -1814600824 1905739205 1457960205 61108390 606984472 -111063966 735866943 1322998989 986216788 -1933860476 -2100277326 -593016496 -61295678 -1607844223 2111910676 195540192 1444919507 996898647 -1038073144 1267312134 -1047486342 1187181460 -460291204 -1411409844 210777096 1133172829 1661745434 -2117717532 1632033921 -130391003 -715029034 -1969089092 1138146676 1975727644 88765300 849416382 1480176193 1924986776 -1956965259 759677173 2125954213 63798575 -1489661210 1875471118 114201463 -1745861116 47755973 -85651614 -1263417666 -1970781144 138025105 -1671933815 -1052802581 1814281018 -1280328587 421403642 -1044689185 -78957767 -702557005 2081772828 395244856 1951750899 106500982 -1277959767 1375043218 1361527417 349388653 950355417 907471788 1042603153 -897407415 -491465131 139949699 -727169409 -835044214 -1610958295 1664091313 -716332698 -1191851303 376120263 -1512748910 604069207 -552391334 13371629 135903755 759006976 2043223037 -1884602021 1093721925 -988459602 -660708938 128902456 135584454 773699985 1115127578 -628311655 1486693653 2097584571 2091175673 1848534323 1794499260 -1550985813 -181972073 1286795286 526208664 1763954572 251133484 -481160951 1923706086 1852039298 -642297212 1089054316 -1563939255 -1181235333 582060858 -2046306285 1490472921 -957736814 -661492984 1386670775 -1408238300 1515881543 1583973317 1987033480 -415529836 -1571591976 518017985 -2074271088 -480041111 -1370807008 1335639064 -1116984152 -1127108080 -1919609295 272880008 2102922690 1236958033 1363055390 -129205753 54483072 974105640 1837331741 -1773661610 690385732 -625944383 -741869643 -1630056558 -1255779694 -817468716 108097187 -230950890 -2088500282 -109599979 1953053293 -1971326670 1117975147 975282364 1457221287 1391701183 -538060893 -1934523173 419253549 -1769539245 1675436180 -1000699093 278576225 -352118010 -1461258339 -1792129367 -265921206 -23034444 -44393310"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","damage","dead?","game-over?","jattack","jlevel","level","loot","pattack","phealth","playercorx","playercory","plevel","score","time","tool","win?"
"-16","16","-16","16","0","nobody","22","""NEITHER""","-1","0","false","false","0","0","4","0","0","0","0","0","0","0","0","""Eraser""","0"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","health","headings","state","index","jstate"
"0","35","90","-1","14","""knight""","""""","9.9","{breed player}","false","2","1","""up""","0","0",,,
"1","5","328","1","1","""j.a.k.e""","""""","9.9","{breed boss}","false","3","1","""up""","0","0",,"0","0"
"2","45","172","-13","-2","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"3","45","199","-11","0","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"4","45","260","-11","-10","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"5","45","118","-14","-5","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"6","45","343","-10","-5","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"7","45","24","-9","-2","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"8","45","12","-11","-4","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"9","45","229","14","3","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"10","45","184","14","2","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"11","45","73","11","-2","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"12","45","284","14","-4","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"13","45","303","14","-5","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"14","45","117","14","-6","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"15","45","285","14","-7","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"16","45","297","13","-7","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"17","45","318","13","-8","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"18","45","211","12","-8","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"19","45","194","12","-7","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"20","45","286","8","-3","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,
"21","45","163","11","3","""circle""","""""","9.9","{breed gold}","false","1","1","""up""",,,,,

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"-16","16","5","""""","9.9"
"-15","16","5","""""","9.9"
"-14","16","5","""""","9.9"
"-13","16","5","""""","9.9"
"-12","16","5","""""","9.9"
"-11","16","5","""""","9.9"
"-10","16","5","""""","9.9"
"-9","16","5","""""","9.9"
"-8","16","5","""""","9.9"
"-7","16","5","""""","9.9"
"-6","16","5","""""","9.9"
"-5","16","5","""""","9.9"
"-4","16","5","""""","9.9"
"-3","16","5","""""","9.9"
"-2","16","5","""""","9.9"
"-1","16","5","""""","9.9"
"0","16","5","""""","9.9"
"1","16","5","""""","9.9"
"2","16","5","""""","9.9"
"3","16","5","""""","9.9"
"4","16","5","""""","9.9"
"5","16","5","""""","9.9"
"6","16","5","""""","9.9"
"7","16","5","""""","9.9"
"8","16","5","""""","9.9"
"9","16","5","""""","9.9"
"10","16","5","""""","9.9"
"11","16","5","""""","9.9"
"12","16","5","""""","9.9"
"13","16","5","""""","9.9"
"14","16","5","""""","9.9"
"15","16","5","""""","9.9"
"16","16","5","""""","9.9"
"-16","15","5","""""","9.9"
"-15","15","5","""""","9.9"
"-14","15","5","""""","9.9"
"-13","15","5","""""","9.9"
"-12","15","5","""""","9.9"
"-11","15","5","""""","9.9"
"-10","15","5","""""","9.9"
"-9","15","5","""""","9.9"
"-8","15","5","""""","9.9"
"-7","15","5","""""","9.9"
"-6","15","5","""""","9.9"
"-5","15","5","""""","9.9"
"-4","15","5","""""","9.9"
"-3","15","0","""""","9.9"
"-2","15","0","""""","9.9"
"-1","15","0","""""","9.9"
"0","15","0","""""","9.9"
"1","15","0","""""","9.9"
"2","15","5","""""","9.9"
"3","15","5","""""","9.9"
"4","15","5","""""","9.9"
"5","15","5","""""","9.9"
"6","15","5","""""","9.9"
"7","15","5","""""","9.9"
"8","15","5","""""","9.9"
"9","15","5","""""","9.9"
"10","15","5","""""","9.9"
"11","15","5","""""","9.9"
"12","15","5","""""","9.9"
"13","15","5","""""","9.9"
"14","15","5","""""","9.9"
"15","15","5","""""","9.9"
"16","15","5","""""","9.9"
"-16","14","5","""""","9.9"
"-15","14","5","""""","9.9"
"-14","14","5","""""","9.9"
"-13","14","5","""""","9.9"
"-12","14","5","""""","9.9"
"-11","14","5","""""","9.9"
"-10","14","5","""""","9.9"
"-9","14","5","""""","9.9"
"-8","14","5","""""","9.9"
"-7","14","5","""""","9.9"
"-6","14","5","""""","9.9"
"-5","14","5","""""","9.9"
"-4","14","5","""""","9.9"
"-3","14","0","""""","9.9"
"-2","14","9.9","""""","9.9"
"-1","14","9.9","""""","9.9"
"0","14","9.9","""""","9.9"
"1","14","0","""""","9.9"
"2","14","5","""""","9.9"
"3","14","5","""""","9.9"
"4","14","5","""""","9.9"
"5","14","5","""""","9.9"
"6","14","5","""""","9.9"
"7","14","5","""""","9.9"
"8","14","5","""""","9.9"
"9","14","5","""""","9.9"
"10","14","5","""""","9.9"
"11","14","5","""""","9.9"
"12","14","5","""""","9.9"
"13","14","5","""""","9.9"
"14","14","5","""""","9.9"
"15","14","5","""""","9.9"
"16","14","5","""""","9.9"
"-16","13","5","""""","9.9"
"-15","13","5","""""","9.9"
"-14","13","5","""""","9.9"
"-13","13","5","""""","9.9"
"-12","13","5","""""","9.9"
"-11","13","5","""""","9.9"
"-10","13","5","""""","9.9"
"-9","13","5","""""","9.9"
"-8","13","5","""""","9.9"
"-7","13","5","""""","9.9"
"-6","13","5","""""","9.9"
"-5","13","5","""""","9.9"
"-4","13","5","""""","9.9"
"-3","13","0","""""","9.9"
"-2","13","9.9","""""","9.9"
"-1","13","9.9","""""","9.9"
"0","13","9.9","""""","9.9"
"1","13","0","""""","9.9"
"2","13","5","""""","9.9"
"3","13","5","""""","9.9"
"4","13","5","""""","9.9"
"5","13","5","""""","9.9"
"6","13","5","""""","9.9"
"7","13","5","""""","9.9"
"8","13","5","""""","9.9"
"9","13","5","""""","9.9"
"10","13","5","""""","9.9"
"11","13","5","""""","9.9"
"12","13","5","""""","9.9"
"13","13","5","""""","9.9"
"14","13","5","""""","9.9"
"15","13","5","""""","9.9"
"16","13","5","""""","9.9"
"-16","12","5","""""","9.9"
"-15","12","5","""""","9.9"
"-14","12","5","""""","9.9"
"-13","12","5","""""","9.9"
"-12","12","5","""""","9.9"
"-11","12","5","""""","9.9"
"-10","12","5","""""","9.9"
"-9","12","5","""""","9.9"
"-8","12","5","""""","9.9"
"-7","12","5","""""","9.9"
"-6","12","5","""""","9.9"
"-5","12","5","""""","9.9"
"-4","12","5","""""","9.9"
"-3","12","0","""""","9.9"
"-2","12","0","""""","9.9"
"-1","12","0","""""","9.9"
"0","12","0","""""","9.9"
"1","12","0","""""","9.9"
"2","12","5","""""","9.9"
"3","12","5","""""","9.9"
"4","12","5","""""","9.9"
"5","12","5","""""","9.9"
"6","12","5","""""","9.9"
"7","12","5","""""","9.9"
"8","12","5","""""","9.9"
"9","12","5","""""","9.9"
"10","12","5","""""","9.9"
"11","12","5","""""","9.9"
"12","12","5","""""","9.9"
"13","12","5","""""","9.9"
"14","12","5","""""","9.9"
"15","12","5","""""","9.9"
"16","12","5","""""","9.9"
"-16","11","5","""""","9.9"
"-15","11","5","""""","9.9"
"-14","11","5","""""","9.9"
"-13","11","5","""""","9.9"
"-12","11","5","""""","9.9"
"-11","11","5","""""","9.9"
"-10","11","5","""""","9.9"
"-9","11","5","""""","9.9"
"-8","11","5","""""","9.9"
"-7","11","5","""""","9.9"
"-6","11","5","""""","9.9"
"-5","11","5","""""","9.9"
"-4","11","5","""""","9.9"
"-3","11","5","""""","9.9"
"-2","11","5","""""","9.9"
"-1","11","5","""""","9.9"
"0","11","5","""""","9.9"
"1","11","5","""""","9.9"
"2","11","5","""""","9.9"
"3","11","5","""""","9.9"
"4","11","5","""""","9.9"
"5","11","5","""""","9.9"
"6","11","5","""""","9.9"
"7","11","5","""""","9.9"
"8","11","5","""""","9.9"
"9","11","5","""""","9.9"
"10","11","5","""""","9.9"
"11","11","5","""""","9.9"
"12","11","5","""""","9.9"
"13","11","5","""""","9.9"
"14","11","5","""""","9.9"
"15","11","5","""""","9.9"
"16","11","5","""""","9.9"
"-16","10","5","""""","9.9"
"-15","10","5","""""","9.9"
"-14","10","5","""""","9.9"
"-13","10","5","""""","9.9"
"-12","10","5","""""","9.9"
"-11","10","5","""""","9.9"
"-10","10","5","""""","9.9"
"-9","10","5","""""","9.9"
"-8","10","5","""""","9.9"
"-7","10","5","""""","9.9"
"-6","10","5","""""","9.9"
"-5","10","5","""""","9.9"
"-4","10","5","""""","9.9"
"-3","10","5","""""","9.9"
"-2","10","5","""""","9.9"
"-1","10","5","""""","9.9"
"0","10","5","""""","9.9"
"1","10","5","""""","9.9"
"2","10","5","""""","9.9"
"3","10","5","""""","9.9"
"4","10","5","""""","9.9"
"5","10","5","""""","9.9"
"6","10","5","""""","9.9"
"7","10","5","""""","9.9"
"8","10","5","""""","9.9"
"9","10","5","""""","9.9"
"10","10","5","""""","9.9"
"11","10","5","""""","9.9"
"12","10","5","""""","9.9"
"13","10","5","""""","9.9"
"14","10","5","""""","9.9"
"15","10","5","""""","9.9"
"16","10","5","""""","9.9"
"-16","9","5","""""","9.9"
"-15","9","5","""""","9.9"
"-14","9","5","""""","9.9"
"-13","9","5","""""","9.9"
"-12","9","5","""""","9.9"
"-11","9","5","""""","9.9"
"-10","9","0","""""","9.9"
"-9","9","0","""""","9.9"
"-8","9","0","""""","9.9"
"-7","9","5","""""","9.9"
"-6","9","0","""""","9.9"
"-5","9","0","""""","9.9"
"-4","9","0","""""","9.9"
"-3","9","5","""""","9.9"
"-2","9","0","""""","9.9"
"-1","9","0","""""","9.9"
"0","9","0","""""","9.9"
"1","9","5","""""","9.9"
"2","9","0","""""","9.9"
"3","9","0","""""","9.9"
"4","9","0","""""","9.9"
"5","9","5","""""","9.9"
"6","9","0","""""","9.9"
"7","9","5","""""","9.9"
"8","9","0","""""","9.9"
"9","9","5","""""","9.9"
"10","9","5","""""","9.9"
"11","9","5","""""","9.9"
"12","9","5","""""","9.9"
"13","9","5","""""","9.9"
"14","9","5","""""","9.9"
"15","9","5","""""","9.9"
"16","9","5","""""","9.9"
"-16","8","5","""""","9.9"
"-15","8","5","""""","9.9"
"-14","8","5","""""","9.9"
"-13","8","5","""""","9.9"
"-12","8","5","""""","9.9"
"-11","8","5","""""","9.9"
"-10","8","0","""""","9.9"
"-9","8","5","""""","9.9"
"-8","8","5","""""","9.9"
"-7","8","5","""""","9.9"
"-6","8","0","""""","9.9"
"-5","8","5","""""","9.9"
"-4","8","0","""""","9.9"
"-3","8","5","""""","9.9"
"-2","8","0","""""","9.9"
"-1","8","5","""""","9.9"
"0","8","5","""""","9.9"
"1","8","5","""""","9.9"
"2","8","0","""""","9.9"
"3","8","5","""""","9.9"
"4","8","5","""""","9.9"
"5","8","5","""""","9.9"
"6","8","0","""""","9.9"
"7","8","0","""""","9.9"
"8","8","0","""""","9.9"
"9","8","5","""""","9.9"
"10","8","5","""""","9.9"
"11","8","5","""""","9.9"
